"Find people","Company Name","First Name","Last Name","Full Name","Job Title","Location","Company Domain","LinkedIn Profile"
,"Hive Five SaaS Solutions","Divyansh","Singh","Divyansh Singh","Customer Relations Manager","Bengaluru, Karnataka, India","hive-five.tech","https://www.linkedin.com/in/disinghcrmhivefivesaassolutions/"
,"Brennan Farrell","Brennan","Farrell","Brennan Farrell","Founder","Raleigh, North Carolina, United States","brennanfarrell.me","https://www.linkedin.com/in/brennan-farrell/"
,"Creedom","Naveen","Sowriraj","Naveen Sowriraj","Co-Founder","Greater Bengaluru Area","creedom.app","https://www.linkedin.com/in/naveensowriraj/"
,"byteSpark.ai","Anam","Irfan","Anam Irfan","Chief People Officer & Partner","دبي الإمارات العربية المتحدة","bytespark.ai","https://www.linkedin.com/in/anam-irfan-a28a46b7/"
,"Globo","Gustavo","Marques","Gustavo Marques","Agile Expert","Rio de Janeiro, Rio de Janeiro, Brasil","g.globo","https://www.linkedin.com/in/gustavo-marques-952975160/"
,"TechTalksa","Suzana","Lara Campos F Araujo","Suzana Lara Campos F Araujo","Founder & CEO","Vitória Brasil, São Paulo, Brazil","techtalksa.com","https://www.linkedin.com/in/suzanalaracamposdafonsecaraujo/"
,"Super Founder (SFGN)","manush","melkumyan","manush melkumyan","Super Founder Global Advisory Council Member","Italia","sf-gn.com","https://www.linkedin.com/in/manush-melkumyan/"
,"The Nine Digital","Hitesh","Yadav","Hitesh Yadav","Co-Founder","Ahmedabad, Gujarat, India","theninedigital.com.au","https://www.linkedin.com/in/hiteshyadavdev/"
,"greyhairworks!","Benjamin","Chilcott","Benjamin Chilcott","Advisor - AKA Head Grown-Up Wrangler","Rowledge, England, United Kingdom","greyhairworks.com","https://www.linkedin.com/in/benjaminchilcott/"
,"matify.io","Mr. Sheel","(Vinay Sheel)","Mr. Sheel (Vinay Sheel)","Chief Executive Officer","San Francisco, California, United States","matify.io","https://www.linkedin.com/in/mr-sheel-vinay-sheel-82652874/"
,"Vu Technologies","Randy","Brewer","Randy Brewer","Vice President Of Business Development","Nashville, Tennessee, United States","vu.network","https://www.linkedin.com/in/revolution/"
,"Rappi","Jaime","Parra Grimaldo","Jaime Parra Grimaldo","Vice President of Product for Payments, Fraud & Finance","Bogotá, Capital District, Colombia","rappi.com","https://www.linkedin.com/in/jaime-parra-grimaldo-b366a569/"
,"Rappi","Jose","Odon","Jose Odon","Senior Top Deal","Puebla de Zaragoza, Puebla, México","rappi.com","https://www.linkedin.com/in/jose-odon/"
,"Medina Media Global","María","Medina","María Medina","Directora Ejecutiva Medina Media Global (Medina Media, Medina Media Events, Medina Media Consulting)","Greater Madrid Metropolitan Area, Spain","medinamediaevents.com","https://www.linkedin.com/in/maría-medina-55120454/"
,"ITEN Media","Sunny","Mehta","Sunny Mehta","Director – Partnerships & Government Affairs","Delhi, India","itenmedia.in","https://www.linkedin.com/in/sunny-mehta-20363370/"
,"KGEN","Abhishek","Singh Soni","Abhishek Singh Soni","Product Manager","Bengaluru, Karnataka, India","kgen.io","https://www.linkedin.com/in/abhisheksinghsoni/"
,"Clevera Sdn. Bhd.","Professor Dr. Noor Hamizah  ","Abu Hanifah","Professor Dr. Noor Hamizah Abu Hanifah","Chairman","Kuala Lumpur, Federal Territory of Kuala Lumpur, Malaysia","clevera.io","https://www.linkedin.com/in/professor-dr-noor-hamizah-abu-hanifah-69a724128/"
,"Mitt Arv","Vishal","Mehta","Vishal Mehta","Founder & CEO","Singapore, Singapore","mittarv.com","https://www.linkedin.com/in/vishalbmehta/"
,"Globo","Evandro"," Souza","Evandro Souza","Database Administrator","São Paulo, Brazil","g.globo","https://www.linkedin.com/in/evandro-souza-335114194/"
,"ve2.agency","James","O'Neill","James O'Neill","Business Development & Strategic Partnerships","Amsterdam Area","ve2max.com","https://www.linkedin.com/in/james-o-neill-a1049991/"
,"Line Kuwait","Afaf","F.Hussain - CHRM,CHRP","Afaf F.Hussain - CHRM,CHRP","Sr. Human Resources Generalist","Canada","linekw.com","https://www.linkedin.com/in/afaffkhan/"
,"Allídem","Stefano","Helou Frontini","Stefano Helou Frontini","Fintechs Strategy Advisor","Greater Toronto Area, Canada","allidem.com","https://www.linkedin.com/in/st%c3%a9fano-helou-frontini/"
,"Information Security Media Group (ISMG)","Alisha","Creado","Alisha Creado","Sr. Global Talent Acquisition Specialist.","Mumbai, Maharashtra, India","ismg.io","https://www.linkedin.com/in/alisha-creado-178458163/"
,"VFIN","Hariom","Singh","Hariom Singh","Senior Software Engineer","Gurugram, Haryana, India","vfin.in","https://www.linkedin.com/in/chhariomsingh/"
,"nunoo","Ana Julia","Ghirello","Ana Julia Ghirello","Founder","Stockholm, Stockholm County, Sweden","nunoo.ai","https://www.linkedin.com/in/ana-julia-ghirello-15b4b26/"
,"Barco","Ta Loong","Gan","Ta Loong Gan","Executive Vice President and General Manager","Singapore, Singapore","barco.com","https://www.linkedin.com/in/ta-loong-gan/"
,"CognitionX","Chafik","Zerrouki","Chafik Zerrouki","CEO North Africa","United Kingdom",,"https://www.linkedin.com/in/chafik-zerrouki-futurist/"
,"Black Girl Ai","Ayana","Elon","Ayana Elon","Founder and CEO","Nashville, Tennessee, United States","blackgirlai.com","https://www.linkedin.com/in/ayana-elon-a94aa214/"
,"The Digital Runway","Janey","Park","Janey Park","Founder","Washington DC-Baltimore Area, United States",,"https://www.linkedin.com/in/parkjaney/"
,"BAND - Grupo Bandeirantes de Comunicação","Renato","Malavazi","Renato Malavazi","Creative Sênior Art Director","Zofingen, Aargau, Switzerland","band.com.br","https://www.linkedin.com/in/renato-malavazi-393a50b7/"
,"VM-One Technologies","Gulshan","Kumar","Gulshan Kumar","Human Resources Executive","Noida, Uttar Pradesh, India","vmone.in","https://www.linkedin.com/in/gulshan-kumar-69637a182/"
,"BAB ALOMDA INFORMATION TECHNOLOGY CO.","Muhammad Shahid","Rafi C P","Muhammad Shahid Rafi C P","Senior Software Engineer","Dubai, United Arab Emirates","babalomda.com","https://www.linkedin.com/in/muhammadshahidraficp/"
,"Simprosys InfoMedia","Dhaval","Dave","Dhaval Dave","Devloper","Rajkot, Gujarat, India","simprosys.com","https://www.linkedin.com/in/dhaval-dave-73a432a2/"
,"SASHA - Safe Share","Lotte Thor","Høgsberg","Lotte Thor Høgsberg","Chief Communications Officer (CCO)","Denmark, Denmark","sasha.eu","https://www.linkedin.com/in/lotte-thor-h%c3%b8gsberg/"
,"Ad Sales as a Service","Dan","Barry","Dan Barry","Co-Founder","London, England, United Kingdom","adsalesasaservice.com","https://www.linkedin.com/in/dan-barry-4a588015a/"
,"Into AI","Dr. Ashish","Bamania","Dr. Ashish Bamania","Founder and Writer","London, England, United Kingdom","intoai.pub","https://www.linkedin.com/in/dr-ashish-bamania-821a20131/"
,"PressHop","Ritchie R","Nanda, PhD","Ritchie R Nanda, PhD","Chief Editor","London, England, United Kingdom","presshop.co.uk","https://www.linkedin.com/in/ritchiepresshop/"
,"Rappi","Jose","Alvarez","Jose Alvarez","Pricing & Commercial Intelligence Manager Turbo","Orlando, Florida, United States","rappi.com","https://www.linkedin.com/in/jose-daniel-alvarez/"
,"DatoviaPlayHouse","Mamun","Hoque","Mamun Hoque","Business Owner","Dhubri, Assam, India","datoviaplayhouse.com","https://www.linkedin.com/in/mamun-hoque-8881a2196/"
,"SprintX, a BlueWorld company.","Riadh","Boukhris","Riadh Boukhris","Founder CEO","Dubai, United Arab Emirates","sprintx.blue","https://www.linkedin.com/in/riadh-boukhris-0926a8/"
,"Jeune Afrique Media Group","Jérôme","Millan","Jérôme Millan","Associate Director, International","Greater Paris Metropolitan Region",,"https://www.linkedin.com/in/j%25c3%25a9r%25c3%25b4me-millan-44516a14/"
,"VENN","Holly","Liu","Holly Liu","Co-Founder & Chief Product Officer","San Francisco Bay Area","thevenn.com","https://www.linkedin.com/in/hollyhliu/"
,"FromZeroLLC","Kevin","Chaja","Kevin Chaja","CEO/Founder","Los Angeles Metropolitan Area","fromzerollc.com","https://www.linkedin.com/in/kevin-chaja-7544565/"
,"DT Vector","Eugen","Ursu","Eugen Ursu","Host","Romania","graphein.ro","https://www.linkedin.com/in/eugen-ursu-3060065a/"
,"NeXasure","Eric","O'Neill","Eric O'Neill","Founder and National Security Strategist","Washington, District of Columbia, United States","nexasure.ai","https://www.linkedin.com/in/eric-m-oneill/"
,"AuNoo AI","Oliver","Rochford","Oliver Rochford","CEO & Co-founder @ AuNoo AI","United Kingdom","aunoo.ai","https://www.linkedin.com/in/oliver-rochford-9791582/"
,"OMR","Calvin I.","Dudek","Calvin I. Dudek","VP Engineering & Product | OMR Reviews","Hamburg, Hamburg, Deutschland","omr.com","https://www.linkedin.com/in/calvin-i-dudek-0a32244/"
,"nearfield","Jack","Horner","Jack Horner","Co-Founder / Creative Director","Bath, England, United Kingdom",,"https://www.linkedin.com/in/jackjoiner/"
,"Hyperlayer","Jen","Flowers 杜敏","Jen Flowers 杜敏","Head of Asia","Hong Kong SAR, Hong Kong SAR","hyperlayer.com","https://www.linkedin.com/in/jen-flowers-杜敏-15b3033/"
,"Ninety Eight","Hong Nhung","Nguyen","Hong Nhung Nguyen","Talent Acquisition Lead","Vietnam","ninetyeight.world","https://www.linkedin.com/in/nguyenhongnhung07/"
,"AllOps Technologies Private Limited","Raunak","Malapure","Raunak Malapure","Snowflake Data Engineer","Hyderabad, Telangana, India","allops.com","https://www.linkedin.com/in/raunak-malapure/"
